loss,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,pred_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,pred_derived_vz_sigma_residual,unc_detector_active_contact_fraction,unc_detector_active_forward_fraction,unc_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_sigma_deg,unc_derived_vz_sigma_residual,pred_viability_prob,unc_viability_prob,derived_vz_mean,derived_vz_sigma_physics,derived_vz_sigma_corrected
0.022113492712378502,-728.5482788085938,-837.422607421875,963.7288818359375,-66.41455078125,-67.7720947265625,-713.9891357421875,-541.712890625,-143.00128173828125,0.6270727515220642,0.9768560528755188,5.105423927307129,2.1279866695404053,-0.0244602058082819,0.08234062045812607,0.012045947834849358,0.1802632212638855,0.031831394881010056,0.015127589926123619,0.9219310283660889,0.05040323734283447,130.01208344303552,0.4496625905199584,0.4252023847116765
0.023017315194010735,-701.8829345703125,-862.49658203125,937.8289794921875,-61.4703369140625,-60.982666015625,-711.35986328125,-540.580078125,-123.918701171875,0.6274250149726868,0.9797852635383606,5.0898637771606445,2.148796319961548,-0.02113421820104122,0.06834055483341217,0.00944302137941122,0.1962568312883377,0.02280356176197529,0.010381072759628296,0.9363078474998474,0.042884863913059235,130.01347081161833,0.4531400474592293,0.4320058292581881
0.02332192473113537,-796.7246704101562,-787.149658203125,974.27392578125,-64.103759765625,-61.8822021484375,-694.697509765625,-587.6107177734375,-99.0394287109375,0.6271787881851196,0.9720795750617981,5.141942501068115,2.096264123916626,-0.023344233632087708,0.11626046150922775,0.015530950389802456,0.21415168046951294,0.04600413143634796,0.022961962968111038,0.8717257380485535,0.06952780485153198,130.007306978964,0.445357765777406,0.4220135321453183
0.030516382306814194,-783.2536010742188,-802.2804565429688,965.2257080078125,-143.23687744140625,-159.50250244140625,-877.6353149414062,-699.4821166992188,184.575439453125,0.6275160312652588,0.9735386967658997,5.101252555847168,2.1385319232940674,0.0032697219867259264,0.11817818135023117,0.01350442972034216,0.28215184807777405,0.03960484638810158,0.058138489723205566,0.9457908272743225,0.03603752702474594,130.01203784440122,0.45172774025839485,0.4549974622451208
