loss,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,pred_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_active_contact_fraction,unc_detector_active_forward_fraction,unc_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_sigma_deg,pred_viability_prob,unc_viability_prob
0.015510265715420246,-715.091552734375,-834.123779296875,674.7176513671875,66.794189453125,16.7332763671875,-929.3403930664062,42.23193359375,-337.392333984375,0.20084135234355927,0.9969093203544617,7.995366096496582,4.492006778717041,0.025943107903003693,0.011025884188711643,0.10159294307231903,0.14449478685855865,0.7814987897872925,0.1825670301914215
0.015578331425786018,-716.6358642578125,-833.5704956054688,669.5396728515625,65.0540771484375,16.08502197265625,-933.4674072265625,38.696533203125,-341.0166015625,0.200962632894516,0.9968859553337097,7.9952592849731445,4.491914749145508,0.025804368779063225,0.0110362833365798,0.10027008503675461,0.14703898131847382,0.7768651247024536,0.18851356208324432
0.015590199269354343,-717.031005859375,-832.3956909179688,658.142578125,64.5732421875,16.0360107421875,-934.9775390625,36.552734375,-346.736328125,0.2010781317949295,0.9970348477363586,7.995115756988525,4.492182731628418,0.025409754365682602,0.010872744023799896,0.10189519077539444,0.1467844545841217,0.7749100923538208,0.19323858618736267
0.015923142433166504,-723.153564453125,-828.5225219726562,626.009521484375,59.9227294921875,14.898193359375,-945.9907836914062,27.85595703125,-369.9739990234375,0.2017550766468048,0.9972189664840698,7.998207092285156,4.4906721115112305,0.02544574812054634,0.01067682821303606,0.0948910266160965,0.1611347794532776,0.7637602090835571,0.21126988530158997
0.016744326800107956,-738.5189208984375,-946.9105834960938,653.3302001953125,-126.559814453125,90.0157470703125,-665.003173828125,406.2498779296875,-577.0047607421875,0.1977149248123169,0.999799370765686,7.979739189147949,4.5163960456848145,0.007539455778896809,0.011034345254302025,0.1260623186826706,0.1642959862947464,0.8514655828475952,0.12050464004278183
0.017022566869854927,-741.9559326171875,-725.5111083984375,504.7060546875,123.15966796875,88.7003173828125,-757.0045776367188,387.6546630859375,-395.28961181640625,0.20070569217205048,0.9934260249137878,8.014669418334961,4.4857025146484375,0.06512238830327988,0.006896090693771839,0.01090854313224554,0.27141591906547546,0.7453395128250122,0.26976996660232544
0.017057664692401886,-726.575927734375,-934.231201171875,625.3197021484375,-93.3812255859375,84.750244140625,-629.9783935546875,339.198486328125,-485.71484375,0.1980506181716919,1.0007898807525635,7.991694450378418,4.498068809509277,0.014969779178500175,0.007355130277574062,0.28975552320480347,0.02368866838514805,0.9440774917602539,0.048679497092962265
0.017193343490362167,-731.5909423828125,-732.791259765625,517.963134765625,127.4171142578125,87.7366943359375,-748.765380859375,391.875,-394.9124755859375,0.20083963871002197,0.9921585321426392,8.013693809509277,4.4864397048950195,0.06941968202590942,0.007075885776430368,0.02988908812403679,0.2512121796607971,0.7564012408256531,0.2591799199581146
0.017411252483725548,-835.7255859375,-617.7141723632812,144.3939208984375,-36.395751953125,54.2725830078125,-712.3071899414062,-39.7596435546875,-830.2052001953125,0.20269255340099335,0.9900930523872375,8.018064498901367,4.490777492523193,0.0594145767390728,0.030986599624156952,0.02870354987680912,0.2235705852508545,0.7962765097618103,0.1802169382572174
0.01761847361922264,-758.2459106445312,-714.69873046875,484.9114990234375,116.74560546875,91.1484375,-768.4569091796875,389.650634765625,-400.32806396484375,0.2002246081829071,0.9949701428413391,7.993520259857178,4.500540733337402,0.0617915578186512,0.007832811214029789,0.010556568391621113,0.2935194969177246,0.7237045764923096,0.28946417570114136
0.01801425963640213,-578.1165771484375,-864.7289428710938,194.5933837890625,87.362548828125,236.2808837890625,-425.9444580078125,191.4288330078125,-560.1363525390625,0.20025673508644104,0.984056830406189,7.992561340332031,4.525175094604492,0.07188187539577484,0.024144869297742844,0.25039228796958923,0.027861231938004494,0.9867823719978333,0.016299305483698845
0.01801503449678421,-578.27197265625,-864.9224243164062,195.244873046875,87.114013671875,235.9693603515625,-426.09881591796875,191.5162353515625,-560.242431640625,0.20026345551013947,0.9840875864028931,7.992269992828369,4.525401592254639,0.07197727262973785,0.024148004129529,0.24971838295459747,0.028393810614943504,0.9867439270019531,0.016345344483852386
0.018101796507835388,-576.0265502929688,-858.5774536132812,182.3541259765625,92.685546875,242.0726318359375,-422.90081787109375,191.5263671875,-560.8821411132812,0.20047521591186523,0.9835199117660522,7.997239112854004,4.5221710205078125,0.07113207131624222,0.02386201173067093,0.25757306814193726,0.024637259542942047,0.9875103235244751,0.015587055124342442
0.01810492016375065,-576.0286865234375,-858.412353515625,182.36865234375,92.6683349609375,241.963134765625,-423.01995849609375,191.6043701171875,-561.1724243164062,0.2004776895046234,0.9835418462753296,7.996712684631348,4.522548198699951,0.07122813165187836,0.02382436953485012,0.2567344605922699,0.02543242648243904,0.9875117540359497,0.015602384693920612
