case,target_active,target_theta_mean,target_theta_sigma,rank,elapsed_seconds,V3,V6,V9,V10,V11,V12,V15,V18,pred_active,pred_forward,pred_theta_mean,pred_theta_sigma,sim_active,sim_forward,sim_theta_mean,sim_theta_sigma,sim_theta_p95,sim_n_active,sim_n_forward,sim_n_backward,sim_bpm_score
low20,0.2,8.0,4.5,11,7.29700000000048,-578.1165771484375,-864.7289428710938,194.5933837890625,87.362548828125,236.2808837890625,-425.9444580078125,191.4288330078125,-560.1363525390625,0.20025673508644104,0.984056830406189,7.992561340332031,4.525175094604492,0.192,1.0,9.65343501,7.19681494,22.0669029,96,96,0,0.1892
low20,0.2,8.0,4.5,12,7.531000000000859,-578.27197265625,-864.9224243164062,195.244873046875,87.114013671875,235.9693603515625,-426.09881591796875,191.5162353515625,-560.242431640625,0.20026345551013947,0.9840875864028931,7.992269992828369,4.525401592254639,0.176,1.0,9.90811409,7.99861636,31.0426752,88,88,0,0.1948
low20,0.2,8.0,4.5,13,7.531000000000859,-576.0265502929688,-858.5774536132812,182.3541259765625,92.685546875,242.0726318359375,-422.90081787109375,191.5263671875,-560.8821411132812,0.20047521591186523,0.9835199117660522,7.997239112854004,4.5221710205078125,0.178,1.0,9.33521819,6.56675372,18.8792875,89,89,0,0.193
low20,0.2,8.0,4.5,14,7.765999999999622,-576.0286865234375,-858.412353515625,182.36865234375,92.6683349609375,241.963134765625,-423.01995849609375,191.6043701171875,-561.1724243164062,0.2004776895046234,0.9835418462753296,7.996712684631348,4.522548198699951,0.19,1.0,9.2367464,6.18893253,17.5428248,95,95,0,0.2105
low25,0.25,7.5,4.0,1,10.125,-920.859130859375,-605.2371826171875,93.151611328125,-34.17132568359375,53.2384033203125,-729.0425415039062,-46.84051513671875,-786.306640625,0.25415974855422974,0.9902316927909851,7.482115745544434,3.9660630226135254,0.314,1.0,7.99047666,3.79181352,11.8652006,157,157,0,0.4234
low25,0.25,7.5,4.0,2,8.67200000000048,-733.658447265625,-868.8193969726562,658.0633544921875,67.823974609375,18.62261962890625,-918.3365478515625,22.1617431640625,-254.34173583984375,0.24869903922080994,1.0002877712249756,7.4940361976623535,3.9937195777893066,0.356,1.0,6.90340119,4.88412401,14.9164574,178,178,0,0.3332
low25,0.25,7.5,4.0,3,8.968000000000757,-668.8519287109375,-857.4080810546875,788.070556640625,80.5391845703125,-144.97235107421875,-884.1095581054688,144.4530029296875,-25.72412109375,0.25011974573135376,0.9964720010757446,7.47313928604126,4.006279945373535,0.322,1.0,3.92013099,3.00147735,7.29103112,161,161,0,0.3185
low25,0.25,7.5,4.0,4,8.811999999999898,-734.248291015625,-781.583251953125,585.0550537109375,148.1590576171875,87.4376220703125,-699.1040649414062,389.2572021484375,-325.50567626953125,0.2518126368522644,0.9871214628219604,7.497403621673584,4.002918243408203,0.34,1.0,7.24415061,6.66897021,26.3675241,170,170,0,0.345
low25,0.25,7.5,4.0,5,9.109000000000378,-727.9218139648438,-871.7789306640625,660.6605224609375,69.1239013671875,18.10382080078125,-917.567138671875,17.04217529296875,-237.2947998046875,0.24847808480262756,1.0004805326461792,7.488433837890625,3.995990753173828,0.388,1.0,7.04558918,4.39938342,13.6670962,194,194,0,0.3679
low25,0.25,7.5,4.0,6,9.063000000000102,-671.0902709960938,-868.97314453125,770.73876953125,82.3084716796875,-136.793701171875,-889.3312377929688,109.383056640625,-30.249267578125,0.24953940510749817,0.9940738677978516,7.446011543273926,4.013835906982422,0.334,1.0,4.09977595,2.66425386,8.124386,167,167,0,0.3332
low25,0.25,7.5,4.0,7,8.656000000000859,-668.083740234375,-861.1278686523438,801.5933837890625,86.072265625,-141.33197021484375,-869.5791015625,138.2017822265625,-55.656494140625,0.24950066208839417,0.9959748983383179,7.4524641036987305,4.011868476867676,0.304,1.0,4.31320183,3.63748621,8.1245818,152,152,0,0.3012
