loss,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,pred_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_active_contact_fraction,unc_detector_active_forward_fraction,unc_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_sigma_deg,pred_viability_prob,unc_viability_prob
0.010029040277004242,-943.239501953125,-780.869140625,280.4803466796875,102.3739013671875,245.7393798828125,-453.2186279296875,138.7691650390625,-170.12066650390625,0.3979356586933136,1.003645896911621,5.496964454650879,2.8353219032287598,0.022225024178624153,0.007011516019701958,0.004589218180626631,0.12535586953163147,0.9986727833747864,0.001988353906199336
0.011090553365647793,-973.8543090820312,-655.09033203125,93.4569091796875,83.843017578125,132.4971923828125,-467.2520751953125,114.5762939453125,-444.04864501953125,0.40402379631996155,0.9934225082397461,5.490992546081543,2.7587215900421143,0.08472215384244919,0.009357992559671402,0.006465274374932051,0.07576467096805573,0.9308320879936218,0.10507647693157196
0.012623855844140053,-965.8780517578125,-823.1854248046875,411.7197265625,50.5504150390625,215.114501953125,-524.2217407226562,201.8770751953125,-228.27105712890625,0.3972211480140686,1.0022838115692139,5.461546897888184,2.8333399295806885,0.019784238189458847,0.008398644626140594,0.060501933097839355,0.11538922041654587,0.9990705251693726,0.0014982782304286957
0.012790495529770851,-602.8461303710938,-801.9664306640625,794.0135498046875,5.59674072265625,64.0775146484375,-477.52410888671875,-477.631103515625,189.5765380859375,0.3974520266056061,1.00392746925354,5.428982734680176,2.762228488922119,0.04729485884308815,0.004908417817205191,0.00903386902064085,0.1460469365119934,0.9437902569770813,0.06358962506055832
0.012865896336734295,-601.26611328125,-762.8699340820312,953.417236328125,-19.8656005859375,55.508544921875,-498.59368896484375,-805.2845458984375,194.8660888671875,0.3987118601799011,1.000203251838684,5.53741455078125,2.774559497833252,0.051880259066820145,0.009682409465312958,0.025175726041197777,0.10708752274513245,0.7911375164985657,0.4177037477493286
0.012875605374574661,-601.6835327148438,-761.8341064453125,950.659912109375,-20.04302978515625,55.196044921875,-499.153076171875,-802.2677001953125,196.150146484375,0.3987289071083069,1.0003588199615479,5.540526390075684,2.7757492065429688,0.05138299986720085,0.009712711907923222,0.024309877306222916,0.10888534784317017,0.791845440864563,0.4161030352115631
0.012881132774055004,-595.6287841796875,-763.0691528320312,949.0126953125,-17.43011474609375,58.4705810546875,-491.58514404296875,-786.4718017578125,192.539306640625,0.3986833989620209,1.0000629425048828,5.539191246032715,2.775822877883911,0.04909297078847885,0.009592780843377113,0.06030987948179245,0.07873209565877914,0.7942845225334167,0.4136468470096588
0.012898913584649563,-604.0726928710938,-760.8231201171875,949.60302734375,-21.29290771484375,53.5458984375,-502.7235412597656,-806.2388916015625,198.20263671875,0.39872947335243225,1.0005528926849365,5.540996551513672,2.776484727859497,0.052082449197769165,0.009779960848391056,0.009403491392731667,0.12325985729694366,0.7915014624595642,0.41573289036750793
0.012934297323226929,-829.9036254882812,-991.0001831054688,870.4617919921875,-93.073974609375,-36.58966064453125,-679.8289794921875,282.7232666015625,-483.2669677734375,0.3987341821193695,0.994454026222229,5.502925395965576,2.798414945602417,0.03212512657046318,0.010787791572511196,0.0014868684811517596,0.12856362760066986,0.8202828168869019,0.1374732106924057
0.013020462356507778,-594.249267578125,-761.2120971679688,939.3126220703125,-15.25860595703125,60.4659423828125,-486.8450927734375,-766.8348388671875,195.324462890625,0.39877817034721375,1.0002119541168213,5.538996696472168,2.77752685546875,0.04809439554810524,0.009517730213701725,0.08485575020313263,0.06440147012472153,0.7978568077087402,0.40632662177085876
0.013021626509726048,-599.7913818359375,-759.2891845703125,940.5772705078125,-18.76654052734375,56.1683349609375,-496.25115966796875,-783.23583984375,198.617431640625,0.3987208306789398,1.0006881952285767,5.541171073913574,2.7775394916534424,0.049210499972105026,0.00967465154826641,0.04485119506716728,0.09959198534488678,0.7960387468338013,0.408258855342865
0.013061773963272572,-594.7244262695312,-760.6343994140625,937.580078125,-15.49346923828125,60.1251220703125,-487.48175048828125,-764.0672607421875,196.600830078125,0.39872971177101135,1.000330924987793,5.539783000946045,2.776406764984131,0.04790493845939636,0.009487051516771317,0.08361298590898514,0.06679839640855789,0.7989310026168823,0.40407055616378784
0.013125123456120491,-592.617431640625,-761.1298828125,935.3243408203125,-13.84783935546875,61.93798828125,-483.474853515625,-755.2422485351562,195.62841796875,0.3988315165042877,1.0001723766326904,5.538119316101074,2.7771127223968506,0.04775729402899742,0.009407129138708115,0.10129175335168839,0.05369948223233223,0.8001360893249512,0.40194612741470337
0.01320499274879694,-592.4296264648438,-770.343017578125,970.09521484375,-17.73773193359375,58.7138671875,-492.52325439453125,-820.1670532226562,180.3837890625,0.3988640606403351,0.9990512728691101,5.531390190124512,2.775209903717041,0.054075539112091064,0.00936416070908308,0.05023923143744469,0.08618716895580292,0.788366436958313,0.4253981411457062
0.013285785913467407,-597.4881591796875,-769.1567993164062,969.615478515625,-18.12139892578125,57.1173095703125,-495.9853210449219,-833.4761352539062,183.523681640625,0.39881598949432373,0.9992185831069946,5.513986587524414,2.7787718772888184,0.05804100260138512,0.009426871314644814,0.029200591146945953,0.10888546705245972,0.7856044769287109,0.42679563164711
0.013336403295397758,-829.0623779296875,-999.595703125,871.0279541015625,-92.2103271484375,-31.68475341796875,-673.8069458007812,295.1556396484375,-479.66546630859375,0.4004414975643158,0.9954659342765808,5.518411636352539,2.8010997772216797,0.03310427814722061,0.009446882642805576,0.0005039852112531662,0.13876532018184662,0.816219687461853,0.14311665296554565
0.013348198495805264,-592.142578125,-760.21044921875,928.7174072265625,-12.89288330078125,62.5972900390625,-481.79290771484375,-741.520263671875,197.90869140625,0.3989388346672058,1.000348687171936,5.536834239959717,2.775932788848877,0.047607481479644775,0.009207936003804207,0.11249930411577225,0.0517842173576355,0.8041404485702515,0.39341044425964355
0.013550634495913982,-461.18450927734375,-829.2322387695312,886.810791015625,8.3814697265625,31.74462890625,-525.19189453125,-528.2190551757812,-311.26336669921875,0.4019835591316223,0.9985121488571167,5.49903678894043,2.8219802379608154,0.019198022782802582,0.006074978969991207,0.07024864107370377,0.15302345156669617,0.9985733032226562,0.0017673119436949492
0.013581828214228153,-597.204833984375,-756.64990234375,923.72705078125,-14.9163818359375,59.514404296875,-488.4548645019531,-748.4646606445312,203.4642333984375,0.39896172285079956,1.0009539127349854,5.537934303283691,2.77803111076355,0.048227328807115555,0.009330702014267445,0.0886254757642746,0.08151096105575562,0.8044794201850891,0.390638142824173
0.013595214113593102,-492.7157897949219,-888.2452392578125,984.21533203125,-27.8057861328125,9.4952392578125,-568.638916015625,-499.37738037109375,-257.08026123046875,0.4026711583137512,0.9970641136169434,5.4866814613342285,2.782180070877075,0.008510357700288296,0.0033380030654370785,0.1947934478521347,0.0112630445510149,0.9987872838973999,0.0015059966826811433
0.013765055686235428,-585.6729736328125,-800.7625122070312,852.192626953125,0.92840576171875,68.2197265625,-467.9635009765625,-539.508544921875,180.8446044921875,0.39885902404785156,1.0042965412139893,5.4969482421875,2.7793540954589844,0.045016076415777206,0.00370971136726439,0.0984092727303505,0.11454235017299652,0.9194613695144653,0.12790130078792572
0.013819175772368908,-597.873779296875,-771.9509887695312,976.1702880859375,-17.17852783203125,57.5579833984375,-496.07147216796875,-849.9068603515625,180.32861328125,0.39936038851737976,0.9988266229629517,5.503363609313965,2.781017780303955,0.06334636360406876,0.009263183921575546,0.025336841121315956,0.11977144330739975,0.7828810811042786,0.42936429381370544
0.013896245509386063,-598.7674560546875,-754.7479858398438,918.0552978515625,-15.54107666015625,58.219482421875,-491.0479736328125,-744.2498779296875,206.5404052734375,0.398975670337677,1.0013269186019897,5.5375776290893555,2.7781574726104736,0.04832291230559349,0.009293889626860619,0.08326806128025055,0.09677578508853912,0.8076208233833313,0.38317620754241943
0.014027291908860207,-885.6978759765625,-612.5728759765625,-99.83953857421875,54.6556396484375,126.66064453125,-625.5821533203125,-401.75445556640625,-193.97222900390625,0.4041873514652252,0.9878285527229309,5.50048303604126,2.7868313789367676,0.07065106183290482,0.025145428255200386,0.029352568089962006,0.1440095752477646,0.9366269111633301,0.06524501740932465
0.014118639752268791,-849.2119140625,-612.1820068359375,-116.45831298828125,69.45849609375,136.2879638671875,-593.0983276367188,-381.87200927734375,-246.9884033203125,0.3978157043457031,0.9850362539291382,5.5229291915893555,2.8023040294647217,0.07289116829633713,0.026613440364599228,0.010744634084403515,0.16502568125724792,0.9291820526123047,0.07070732861757278
0.014262479729950428,-595.16357421875,-755.837158203125,910.646728515625,-13.13818359375,60.5726318359375,-485.685546875,-719.853515625,206.919677734375,0.39907699823379517,1.001326322555542,5.534125328063965,2.7756972312927246,0.047854043543338776,0.008767287246882915,0.11081521958112717,0.08439498394727707,0.8162409663200378,0.3653144836425781
