loss,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,pred_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_active_contact_fraction,unc_detector_active_forward_fraction,unc_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_sigma_deg
0.011693662963807583,-778.8759155273438,-808.92529296875,798.8521728515625,-172.7186279296875,-129.6409912109375,-903.2909545898438,-546.5379638671875,66.3681640625,0.49981755018234253,0.9984785914421082,5.02532958984375,2.459561824798584,0.039630305022001266,0.005302145145833492,0.0739239826798439,0.029604995623230934
0.012300698086619377,-911.7291870117188,-875.6261596679688,768.8236083984375,20.60174560546875,-254.9945068359375,-809.5302734375,31.009521484375,-121.1016845703125,0.50139319896698,1.0178024768829346,5.018187046051025,2.4864678382873535,0.030594537034630775,0.0032991732005029917,0.01907512918114662,0.0891227051615715
0.012691078707575798,-762.994140625,-725.7867431640625,922.4056396484375,-196.79638671875,-168.74053955078125,-958.8291625976562,-412.29248046875,-73.4036865234375,0.4996006488800049,1.001121163368225,4.960896968841553,2.547140598297119,0.022506115958094597,0.008636847138404846,0.003802791005000472,0.1152353286743164
0.014608650468289852,-421.00958251953125,-704.494384765625,861.783447265625,123.164794921875,141.300537109375,-306.0750732421875,-412.71795654296875,-37.22015380859375,0.5008281469345093,0.9831965565681458,4.985261917114258,2.4777491092681885,0.06179235130548477,0.013516340404748917,0.013245253823697567,0.19011040031909943
0.015207678079605103,-862.1775512695312,-859.7132568359375,721.94677734375,30.74853515625,-257.7657470703125,-793.8731079101562,51.8941650390625,-218.3408203125,0.4990043640136719,1.0145381689071655,5.030370235443115,2.4710545539855957,0.047378960996866226,0.0038834481965750456,0.0058777653612196445,0.18180586397647858
0.015450958162546158,-756.7174682617188,-780.83447265625,926.549560546875,-200.93218994140625,-167.97796630859375,-956.6967163085938,-444.9669189453125,-83.08074951171875,0.5011281967163086,0.9994714856147766,4.9564690589904785,2.5482122898101807,0.034013036638498306,0.00802894402295351,0.07700666785240173,0.09525801986455917
0.015462130308151245,-423.08349609375,-695.0255126953125,829.20703125,127.1309814453125,148.0233154296875,-296.60540771484375,-422.33489990234375,-17.2840576171875,0.5008519291877747,0.9823753237724304,4.974422931671143,2.47806978225708,0.061046402901411057,0.01643477752804756,0.024253997951745987,0.1996278315782547
0.015575753524899483,-652.6011352539062,-735.7911376953125,914.1033935546875,-146.58367919921875,-144.89404296875,-898.3687133789062,-208.0411376953125,58.353515625,0.5030180215835571,1.0037496089935303,4.9804887771606445,2.5358128547668457,0.035203974694013596,0.008175103925168514,0.21359851956367493,0.00540592335164547
0.016847198829054832,-613.7020263671875,-950.0177001953125,-43.22406005859375,362.100830078125,294.580810546875,-92.2587890625,264.2236328125,-191.4166259765625,0.501143753528595,0.9871713519096375,5.06462287902832,2.434882402420044,0.1126553937792778,0.02173433266580105,0.022967232391238213,0.13733114302158356
0.016847355291247368,-851.5655517578125,-856.3399658203125,707.32666015625,39.865478515625,-252.774169921875,-781.1373291015625,50.35888671875,-225.86712646484375,0.5009223222732544,1.0138720273971558,5.0358500480651855,2.472090482711792,0.05588265508413315,0.0044137267395854,0.006622967775911093,0.22110646963119507
0.017217902466654778,-605.217041015625,-953.1222534179688,-34.00689697265625,355.2178955078125,288.6114501953125,-102.92742919921875,280.8006591796875,-222.4810791015625,0.4994964003562927,0.989031970500946,5.074893951416016,2.4370124340057373,0.10079671442508698,0.02079107239842415,0.05769301950931549,0.124376580119133
0.017777353525161743,-603.726318359375,-932.0926513671875,-58.66070556640625,368.682861328125,313.7452392578125,-70.43804931640625,201.302978515625,-124.33355712890625,0.5013890266418457,0.9859526753425598,5.0719709396362305,2.441195249557495,0.11696375161409378,0.02014482207596302,0.02313917875289917,0.16189220547676086
