loss,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,pred_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_active_contact_fraction,unc_detector_active_forward_fraction,unc_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_sigma_deg
0.010092396289110184,-943.1761474609375,-671.9995727539062,235.028564453125,97.4827880859375,130.4571533203125,-462.69964599609375,101.8065185546875,-196.29034423828125,0.6494913697242737,1.0094707012176514,4.508084297180176,1.9915781021118164,0.03800370916724205,0.011313744820654392,0.008576286025345325,0.11756192892789841
0.013856935314834118,-577.0906372070312,-772.0169677734375,527.4122314453125,96.046875,146.9635009765625,-382.14263916015625,-453.33880615234375,233.3726806640625,0.6501142382621765,0.983923614025116,4.525662422180176,2.0143883228302,0.06894180178642273,0.02190876379609108,0.004755998961627483,0.17696259915828705
0.013897024095058441,-577.6273193359375,-771.7173461914062,526.9844970703125,96.1258544921875,146.875244140625,-382.38568115234375,-453.25054931640625,235.3460693359375,0.6506060361862183,0.9838455319404602,4.511464595794678,2.008594036102295,0.0690799131989479,0.02205248735845089,0.009016563184559345,0.17691588401794434
0.01437680795788765,-728.05810546875,-725.5598754882812,955.070556640625,-146.56427001953125,-168.40496826171875,-934.650634765625,-230.95709228515625,5.889404296875,0.6498143076896667,1.0008981227874756,4.48710298538208,2.010647773742676,0.05534452572464943,0.0036322278901934624,0.05845143273472786,0.10852117836475372
0.015156945213675499,-878.914794921875,-979.640869140625,913.98681640625,-69.5877685546875,-56.21331787109375,-714.05224609375,-16.6217041015625,-242.60174560546875,0.6478215456008911,0.9991351366043091,4.448940753936768,2.035379409790039,0.01216274406760931,0.0035218161065131426,0.08697720617055893,0.10174275934696198
0.015384553000330925,-540.7720336914062,-757.0661010742188,658.7078857421875,103.0433349609375,147.4755859375,-368.58209228515625,-482.34686279296875,146.60888671875,0.64887535572052,0.992558479309082,4.502813339233398,2.0139029026031494,0.05543595552444458,0.01452630665153265,0.09338247776031494,0.17107588052749634
0.01573079451918602,-750.0106201171875,-734.7998046875,903.7454833984375,-161.2493896484375,-178.7872314453125,-972.8951416015625,-243.83563232421875,37.7060546875,0.6516824960708618,1.0011533498764038,4.451115608215332,2.0553884506225586,0.06338870525360107,0.004570321645587683,0.11321554332971573,0.042421892285346985
0.015774212777614594,-792.1698608398438,-741.4150390625,919.2178955078125,-164.67742919921875,-164.1826171875,-955.065185546875,-338.80181884765625,27.9783935546875,0.6510158777236938,1.0013000965118408,4.455323696136475,2.0487473011016846,0.06158584728837013,0.004710003733634949,0.07317105680704117,0.08814920485019684
0.015887286514043808,-866.578125,-999.9068603515625,887.0770263671875,-67.1517333984375,-50.740966796875,-711.193359375,-35.15069580078125,-221.390380859375,0.648591160774231,1.0007128715515137,4.460192680358887,2.0213027000427246,0.01312931440770626,0.004173747729510069,0.09530024975538254,0.12661823630332947
0.01593993604183197,-867.06201171875,-999.938232421875,882.9635009765625,-67.531982421875,-50.92095947265625,-712.3145751953125,-33.1866455078125,-220.616943359375,0.6485726237297058,1.0008379220962524,4.4595537185668945,2.0213541984558105,0.013358709402382374,0.004264171700924635,0.09746777266263962,0.12572303414344788
0.016665376722812653,-862.694580078125,-999.6212158203125,909.69189453125,-78.86749267578125,-63.84832763671875,-734.2850952148438,-27.11578369140625,-233.91888427734375,0.6489086151123047,0.9995594024658203,4.465453147888184,2.0187788009643555,0.009263871237635612,0.0040306695736944675,0.1048017367720604,0.13955044746398926
0.016854161396622658,-791.8306274414062,-745.0677490234375,921.7825927734375,-167.99249267578125,-170.11785888671875,-965.5078735351562,-332.8013916015625,35.7744140625,0.6513306498527527,1.0012376308441162,4.44486665725708,2.0604684352874756,0.06354241073131561,0.004663527477532625,0.10752646625041962,0.06137869507074356
