loss,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,pred_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_active_contact_fraction,unc_detector_active_forward_fraction,unc_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_sigma_deg
0.013191388919949532,-858.9131469726562,-959.9833374023438,899.7578125,-73.1680908203125,-57.10723876953125,-701.8480224609375,219.4825439453125,-427.881103515625,0.4998819828033447,1.0013436079025269,4.987002849578857,2.495892286300659,0.049018919467926025,0.004069291055202484,0.004782042466104031,0.12460274249315262
0.013506865128874779,-857.2498779296875,-960.9209594726562,900.1756591796875,-73.45751953125,-57.163330078125,-701.8657836914062,213.5855712890625,-428.19415283203125,0.49722057580947876,1.0013744831085205,4.988399505615234,2.4867684841156006,0.04815243184566498,0.004004527814686298,0.0035089836455881596,0.13046202063560486
0.013910799287259579,-831.821044921875,-999.9838256835938,908.67578125,-85.42462158203125,-89.7786865234375,-741.3298950195312,-434.92877197265625,-274.56805419921875,0.5009599328041077,0.9949728846549988,4.9967169761657715,2.4911274909973145,0.026006337255239487,0.009026733227074146,0.028314098715782166,0.12330400198698044
0.01646316796541214,-915.077880859375,-973.7954711914062,853.4884033203125,50.5418701171875,-256.53759765625,-853.4884033203125,0.5277099609375,-100.09735107421875,0.4992292821407318,1.0007920265197754,4.978481292724609,2.513756275177002,0.10477285087108612,0.013802890665829182,0.09487325698137283,0.036762069910764694
0.019129164516925812,-798.5535278320312,-999.9678955078125,926.492431640625,-84.61212158203125,-82.33221435546875,-737.6967163085938,-158.63934326171875,-402.2529296875,0.5014566779136658,0.995704174041748,4.9915995597839355,2.4764904975891113,0.024983825162053108,0.007235559169203043,0.05919361859560013,0.23430834710597992
0.01963813602924347,-506.3055114746094,-665.30517578125,914.578857421875,276.348388671875,280.5087890625,-172.9322509765625,-556.7442626953125,-95.289306640625,0.4981834888458252,1.0009818077087402,4.991915702819824,2.451280117034912,0.0754784420132637,0.010447696782648563,0.005622430704534054,0.3191450536251068
0.020124461501836777,-915.4334106445312,-811.8282470703125,392.15625,359.2220458984375,338.8714599609375,-233.27862548828125,-255.89593505859375,-377.4263916015625,0.5004920959472656,0.9777026176452637,5.016872882843018,2.501708507537842,0.04982149973511696,0.04064575210213661,0.0833258181810379,0.2067519575357437
0.020212454721331596,-668.1414184570312,-898.0408325195312,882.4586181640625,-185.109619140625,-135.59765625,-912.328125,-436.681640625,-38.2332763671875,0.5009884238243103,0.9982029795646667,5.005600929260254,2.491384983062744,0.015898529440164566,0.0012522959150373936,0.243890643119812,0.11711161583662033
0.020233480259776115,-853.74658203125,-851.9412841796875,556.947021484375,8.19921875,-280.5791015625,-849.7718505859375,251.1678466796875,-380.04449462890625,0.5009825825691223,0.9917742013931274,4.996120452880859,2.4800446033477783,0.04950511455535889,0.021396612748503685,0.020368225872516632,0.3055751919746399
0.02353454753756523,-844.5674438476562,-691.20751953125,296.7659912109375,134.967529296875,204.804931640625,-469.6160888671875,242.7823486328125,-93.5355224609375,0.5016235709190369,0.9983237981796265,4.991237640380859,2.553070068359375,0.10364034026861191,0.005933450534939766,0.23553156852722168,0.1876036822795868
