loss,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,pred_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_active_contact_fraction,unc_detector_active_forward_fraction,unc_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_sigma_deg
0.014861672185361385,-873.5304565429688,-932.2859497070312,914.2421875,-65.60443115234375,-47.85791015625,-678.0377197265625,430.747802734375,-253.74334716796875,0.4517148435115814,0.9969481229782104,5.046304702758789,2.4953739643096924,0.06499499827623367,0.008563424460589886,0.002172000240534544,0.14080406725406647
0.01506684347987175,-879.1448974609375,-931.8258666992188,899.3037109375,-66.40093994140625,-45.68267822265625,-679.3224487304688,432.9315185546875,-243.389892578125,0.4519575238227844,0.9967173337936401,5.0516862869262695,2.4935951232910156,0.06356741487979889,0.007996929809451103,0.017515674233436584,0.1313047558069229
0.015497918240725994,-915.0017700195312,-982.2822875976562,879.027587890625,55.0645751953125,-250.9561767578125,-850.4622192382812,2.25018310546875,-63.02081298828125,0.4445454478263855,1.000786542892456,4.984256744384766,2.5138323307037354,0.1069391593337059,0.013383845798671246,0.025511732324957848,0.060470808297395706
0.015638131648302078,-880.4488525390625,-837.12548828125,594.0595703125,-146.063720703125,-109.118408203125,-863.4793701171875,-395.34527587890625,-139.9453125,0.44994592666625977,0.9960106015205383,5.024874687194824,2.4908204078674316,0.01575787365436554,0.006666841451078653,0.04552702605724335,0.20819705724716187
0.016152027994394302,-790.347900390625,-999.980224609375,917.761474609375,-87.76483154296875,-89.6552734375,-736.303466796875,-416.201171875,-315.0699462890625,0.45135006308555603,0.9923763275146484,5.001755714416504,2.481569766998291,0.015432595275342464,0.011383038945496082,0.03911765292286873,0.17818039655685425
0.016521764919161797,-782.860595703125,-999.9779052734375,921.66552734375,-87.39031982421875,-90.494873046875,-738.0916137695312,-365.3951416015625,-334.8765869140625,0.450946569442749,0.9920536279678345,4.991649627685547,2.488333225250244,0.013996714726090431,0.010691211558878422,0.03157886117696762,0.1997850239276886
0.01785149611532688,-748.6634521484375,-877.3787841796875,767.5364990234375,95.7139892578125,-198.2974853515625,-740.946044921875,-130.86126708984375,98.0186767578125,0.446174293756485,1.0002835988998413,4.973494529724121,2.470439910888672,0.09114769846200943,0.009497012011706829,0.021231772378087044,0.21819697320461273
0.01790274865925312,-744.5844116210938,-874.9255981445312,765.77392578125,95.4002685546875,-198.6339111328125,-740.410400390625,-129.40673828125,93.1787109375,0.446227490901947,1.000115156173706,4.972233772277832,2.473910331726074,0.0908476859331131,0.009809919632971287,0.02101944573223591,0.2222081422805786
0.019797733053565025,-500.8655090332031,-704.130615234375,909.6083984375,289.2529296875,298.1429443359375,-172.49468994140625,-651.6328735351562,-113.4017333984375,0.45167723298072815,0.9977971911430359,5.009799003601074,2.4975829124450684,0.05806265398859978,0.012966098263859749,0.014569494873285294,0.34005457162857056
0.019938752055168152,-905.8147583007812,-824.5524291992188,528.65625,92.9920654296875,111.6513671875,-776.9874877929688,171.7255859375,-163.531494140625,0.4497244954109192,0.9881580471992493,5.007972717285156,2.5132856369018555,0.05403897538781166,0.02777809090912342,0.033182788640260696,0.2809719443321228
