score,sample_mode,V3,V6,V9,V10,V11,V12,V15,V18,pred_viability_prob,unc_viability_prob,pred_detector_active_contact_fraction,unc_detector_active_contact_fraction,pred_detector_active_forward_fraction,unc_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_contact_angle_theta_sigma_deg,pred_derived_vz_sigma_residual,unc_derived_vz_sigma_residual,derived_vz_mean,derived_vz_sigma_physics,derived_vz_sigma_corrected
1.5290475019980034,local_gaussian,-1000.0,-1000.0,838.0483134391022,118.76195434416194,7.190112211179539,-770.0565286693839,11.488108549188201,-278.5554275101644,0.4927615225315094,0.2304004579782486,0.24176020920276642,0.044785577803850174,0.9506160020828247,0.029426781460642815,6.988879203796387,0.5172111392021179,2.094905138015747,0.45338842272758484,0.2921443581581116,0.098033107817173,129.5628334504545,0.5934970385026532,0.8856413966607648
1.5191457487773072,local_gaussian,-915.4998115303451,-1000.0,897.8037290230044,-100.82743172386681,204.49508988828524,-686.5004547009679,-154.92193236923333,-222.5296416000579,0.6585404276847839,0.3322291672229767,0.3247261345386505,0.038300659507513046,0.9136719703674316,0.054800279438495636,7.220806121826172,0.3123873770236969,3.4711623191833496,0.18020270764827728,0.019146446138620377,0.1203153058886528,129.34647906193726,1.0480542134108304,1.0672006595494508
1.5183669947612615,local_gaussian,-29.333318345552243,-1000.0,624.8124587282832,44.61703661733935,135.63703656138605,-1000.0,201.22197495287656,-1000.0,0.5796514749526978,0.30220094323158264,0.03166269138455391,0.05700983107089996,0.8504115343093872,0.11934910714626312,10.931166648864746,2.819768190383911,5.826892375946045,1.3334665298461914,0.40201038122177124,0.14551551640033722,127.58848667541874,2.6741186796374996,3.076129060859271
1.5175412637708683,local_gaussian,-877.343459239405,-1000.0,1000.0,136.85648788142763,150.39784549115723,-682.0999690466042,-0.4007244296700896,-160.19061520819687,0.5708292126655579,0.28156259655952454,0.2084321528673172,0.024844268336892128,0.9561061859130859,0.015598399564623833,5.695052623748779,0.8971458673477173,1.8037313222885132,0.4765361547470093,0.20631375908851624,0.1625828593969345,129.91088779961504,0.4178900347946261,0.6242037938831424
1.5174112759536618,local_gaussian,-1000.0,-965.663149397279,716.0305334931361,83.82317575362903,-46.596354079158154,-610.3510592262508,126.45425822920629,141.7010230673646,0.5945494174957275,0.16709592938423157,0.6155663728713989,0.07722644507884979,0.9977396726608276,0.024950165301561356,4.323914527893066,0.8384666442871094,2.98567533493042,0.9139275550842285,0.4453747272491455,0.24336054921150208,130.07150252751057,0.57010343590067,1.0154781631498155
1.5168371307926465,local_gaussian,365.0771027007929,-1000.0,631.4145547524147,-89.49677236809973,194.25597931533872,-930.9879423138888,-107.44228207941728,-982.7734262022561,0.4756477475166321,0.13210371136665344,0.376630961894989,0.03505546972155571,0.9862140417098999,0.014859022572636604,9.425271987915039,0.40821579098701477,4.6611104011535645,0.3822028636932373,0.6122087836265564,0.10320881009101868,128.43094485860712,1.8355930581808948,2.4478018418074514
1.5163204055101103,local_gaussian,275.73127405227604,-1000.0,749.5629185161418,-125.98344659200217,179.71162160300213,-920.1237039257012,-58.00145561850286,-1000.0,0.5131667256355286,0.11316011101007462,0.3328839838504791,0.02613835409283638,0.99567711353302,0.009021955542266369,13.393129348754883,0.4361347556114197,7.113764762878418,0.33760103583335876,0.717551052570343,0.03335390239953995,126.091982356642,3.9730499618896102,4.690601014459953
1.5133979779304036,local_gaussian,281.69537763897415,-998.9517295558454,685.6436010682878,-108.56850430179598,188.153366236681,-940.5147773189117,-87.78573306495778,-1000.0,0.5714002847671509,0.09907200932502747,0.34826570749282837,0.03221327066421509,1.0021498203277588,0.005477039143443108,14.127764701843262,0.2535015642642975,7.153155326843262,0.23387695848941803,0.6400209665298462,0.048526350408792496,125.68591604280475,4.185452444311229,4.8254734108410755
1.5127227718880638,local_gaussian,335.04078446691466,-1000.0,559.0164904006123,35.18807418392004,94.7373540503745,-1000.0,357.08740266340845,-921.3339679638078,0.5681774616241455,0.2749308943748474,0.1839733123779297,0.03300096094608307,0.8799464106559753,0.062088217586278915,9.011819839477539,1.7293062210083008,4.119602203369141,0.9120132923126221,0.4362359941005707,0.1042240783572197,128.67459823891,1.5408493007393358,1.9770852948399065
1.5122525152231292,local_gaussian,-1000.0,-978.4504768014322,896.757659353476,71.49939715520276,-12.994029243209546,-877.995512854571,-43.40740526692614,-148.36871780551866,0.5425589680671692,0.21643897891044617,0.19555439054965973,0.05108286067843437,0.9194119572639465,0.01945028081536293,7.22900390625,0.45644280314445496,1.8846838474273682,0.4222065508365631,0.21205535531044006,0.11084658652544022,129.51163297005235,0.5493829041118413,0.7614382594222814
1.508655156381266,local_gaussian,371.7523175441814,-950.4746298951253,548.3941822994277,86.18152772284282,118.52649617013317,-920.305195438786,-113.90469612217152,-1000.0,0.5468641519546509,0.23203511536121368,0.19888804852962494,0.038193363696336746,0.8529154658317566,0.06397153437137604,6.014841556549072,0.9134321212768555,3.024012804031372,0.2825251817703247,0.3528438210487366,0.10357332229614258,129.72010749927549,0.7653036650661829,1.1181474861149194
1.5081280762237665,local_gaussian,264.7038324527554,-980.2416792207143,701.0589249417487,-138.84169579453498,159.0583530360723,-958.2332111660975,-48.45276227711868,-980.8613225033796,0.5377951860427856,0.08175759762525558,0.33808961510658264,0.029907716438174248,0.9961527585983276,0.005962779745459557,12.898361206054688,0.2762056291103363,7.103211402893066,0.2953035831451416,0.6521040797233582,0.03535977005958557,126.34942697843277,3.8410035360503803,4.493107615773738
1.5035364219906013,between_elites,-1000.0,-1000.0,934.5461783059635,0.6345605444253142,-123.43463845662478,-726.9841045968283,113.2406185722113,-116.56590508043949,0.5859946608543396,0.04957623779773712,0.3622724413871765,0.05725022032856941,0.9925082921981812,0.008265461772680283,6.9344587326049805,0.3884265720844269,4.8781843185424805,0.4901731312274933,1.1796153783798218,0.1192510649561882,129.19539210952604,1.492762168215936,2.672377546595758
1.5006990212456328,local_gaussian,-808.6378766998756,-1000.0,786.5517485649113,-90.49637937265508,235.56058452862703,-842.0861962194843,299.10402379245005,-163.95326277822755,0.4441286623477936,0.34930428862571716,0.012874031439423561,0.055068131536245346,0.7647548913955688,0.1771528422832489,4.8346967697143555,0.4515394866466522,2.7326931953430176,0.4860301911830902,0.22599534690380096,0.22977645695209503,130.007302361625,0.5646165658600568,0.7906119127638578
