score,sample_mode,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,unc_detector_active_contact_fraction,pred_detector_active_forward_fraction,unc_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_contact_angle_theta_sigma_deg
1.0291590133762292,local_gaussian,240.46163847938098,-998.8281553096239,700.6088526611709,-86.85637296384012,140.17607844453104,-968.0852244907499,-95.36899265703612,-961.9532846718158,0.4937637448310852,0.06259073317050934,1.004578948020935,0.004983889404684305,11.52977466583252,0.7350383996963501,6.4456071853637695,0.39213743805885315
1.0275788108305093,local_gaussian,-824.4478253077258,-899.8712419883462,831.9691383344184,30.00548603571287,45.19762889351435,-897.134081819565,60.388981626616555,-243.19412719394492,0.5211431384086609,0.06720346957445145,1.0108610391616821,0.008866970427334309,7.204432487487793,0.19600310921669006,3.313593626022339,0.25723037123680115
1.0246850743717297,axis_scan,260.206,-1000.0,748.198,-88.3776,32.559,-952.224,-94.4797,-1000.0,0.44914206862449646,0.0773087814450264,0.9932575225830078,0.011436025612056255,6.7364182472229,0.4683302342891693,4.829676628112793,0.3749908208847046
1.0235670439605111,local_gaussian,245.33391927075567,-1000.0,695.5135614706298,-77.61323174577842,147.35009419905492,-991.7955019503308,-81.62979889433477,-1000.0,0.4495519697666168,0.07593567669391632,0.997728705406189,0.004757964052259922,12.503545761108398,0.778254508972168,6.446721076965332,0.3973308205604553
1.0219046813220034,local_gaussian,-846.8690259037159,-1000.0,808.2916086956476,-92.07516381289946,130.1899585079733,-924.6225983365573,-115.36767093223338,-186.73605517156244,0.4857516288757324,0.05758516117930412,0.9863423109054565,0.010770316235721111,6.273270606994629,0.4407941699028015,3.9256234169006348,0.48417261242866516
1.0212929656380498,between_elites,285.915508563173,-967.5952406549513,732.9348858757903,-59.98042338977752,163.24958450406734,-941.8058560374476,-88.84239409093074,-1000.0,0.4885525703430176,0.06152791157364845,1.0049937963485718,0.004816706292331219,11.123787879943848,0.5448634028434753,5.815730094909668,0.2817838788032532
1.0207034688117431,between_elites,-512.4132478663715,-764.7491301681298,538.805325302861,11.960579287753493,-66.14674692452637,-782.1919458209867,-132.7250904004638,-530.2437966159026,0.5468243956565857,0.06244168430566788,1.0020629167556763,0.011066724546253681,7.998682975769043,0.9430760145187378,5.882105827331543,0.6923933029174805
1.0169498046919303,axis_scan,-886.916,-194.538,545.073,16.8787,-48.016,-760.983,-50.8639,-305.356,0.3635837137699127,0.1511441022157669,0.9051864743232727,0.08707214891910553,12.2033109664917,1.3005307912826538,6.894251346588135,1.1019598245620728
1.0167074742893647,between_elites,-797.2275781810118,-998.6169919184391,853.3855088445913,63.96662563264029,69.36340885832499,-818.7133564236643,-8.750684626772575,-344.45401144963955,0.5040279030799866,0.05619648098945618,1.0083457231521606,0.009946300648152828,6.671574592590332,0.22742494940757751,3.2523300647735596,0.35689711570739746
1.0160232178826363,local_gaussian,-837.8101133000434,-904.974457530429,920.4028390269744,-138.63810012474545,-146.82273750402035,-854.8920058795875,-232.81952329812063,0.08578139515347516,0.5226385593414307,0.061109986156225204,1.0018788576126099,0.011085528880357742,4.315384864807129,0.29285380244255066,1.8513290882110596,0.25998619198799133
1.0152049573646178,local_gaussian,-599.2186989333761,-862.1751894627904,540.5357088012269,141.6314259119807,50.63620067296948,-689.3659449811946,-290.41360193233453,-403.232415574149,0.4620939791202545,0.05923159793019295,1.019207239151001,0.011940590105950832,7.899496555328369,1.1328232288360596,3.780491590499878,0.6166337132453918
1.0143866478716932,local_gaussian,274.63577449459825,-968.8722102702359,736.6020825141491,-65.14186799013794,134.70022858091997,-955.9671433758336,-65.56654258157536,-985.6058504149722,0.5274373292922974,0.06165989860892296,1.0031068325042725,0.004535673186182976,9.915033340454102,0.44866856932640076,5.407313346862793,0.2600041329860687
1.0130974177879124,local_gaussian,-726.5559060453788,-1000.0,885.2514497490648,-71.58746074322539,100.39114011762403,-724.4028834815201,170.84713751757087,-443.31406938108796,0.5035451054573059,0.044979989528656006,0.9973509907722473,0.013016432523727417,6.795663356781006,1.1430878639221191,4.383937835693359,0.7325817942619324
1.0125125431877702,local_gaussian,-1000.0,-1000.0,1000.0,-218.9382551637427,6.784113456259064,-1000.0,-27.69462055720649,-394.17270773273935,0.5122984051704407,0.0522417314350605,0.9963873028755188,0.01812138594686985,7.746774196624756,0.8393332362174988,4.21944522857666,0.45089903473854065
1.0110543899887612,between_elites,-867.5079001140059,-865.3630216270983,963.7847183804638,-92.69884127849755,-108.09565358060063,-752.4580766287952,-222.6773195440537,-91.71781245324985,0.46685948967933655,0.06484648585319519,0.9827834367752075,0.023804882541298866,4.305361270904541,0.35794705152511597,1.8085241317749023,0.16770479083061218
1.0099588714777312,local_gaussian,266.7070011268579,-1000.0,728.0805349434547,-80.45476494039075,146.5626561775178,-964.070344681425,-75.64337539476016,-1000.0,0.4855291247367859,0.05563745275139809,1.0022449493408203,0.004075299948453903,11.684536933898926,0.6491349935531616,6.225582122802734,0.287454217672348
1.0080669648889349,local_gaussian,-828.6307307061888,-914.5143433122562,986.4007537833692,-183.86236090390884,-170.9914705999039,-918.9885729852077,-214.30731012896732,-144.61231064567278,0.4903503954410553,0.053703781217336655,1.0071730613708496,0.012974138371646404,5.335286617279053,0.3298685550689697,2.1880555152893066,0.2906014025211334
1.0080482530072592,between_elites,301.48815793456674,-999.9999999999999,742.9640671436426,-91.21192643345604,160.4422573264922,-959.0636659962233,-97.90543529852911,-1000.0,0.49047261476516724,0.05345199257135391,1.0016582012176514,0.006812821142375469,11.320898056030273,0.6058725118637085,5.850817680358887,0.3000273108482361
1.0078570406768532,local_gaussian,-760.5569364864793,-1000.0,675.0539278966214,128.7540718086668,-336.96413690226825,-782.9648452387887,-48.25822709413285,-160.98184766002993,0.38162627816200256,0.1341879963874817,0.8244349360466003,0.06425987184047699,5.343050956726074,0.892234206199646,2.4816973209381104,0.4078555405139923
1.0077246986895996,between_elites,-446.86132392542345,-819.7480888987637,488.55910680765453,25.07454681854602,15.795493582950998,-780.6092920433342,-4.960431580521984,-608.3290625227785,0.4797891080379486,0.05260235816240311,0.997331976890564,0.012741418555378914,9.012067794799805,0.6526768803596497,6.607978820800781,0.4220293462276459
1.0059355579996079,axis_scan,260.206,-1000.0,628.198,-88.3776,152.559,-952.224,-94.4797,-1000.0,0.4881834089756012,0.04973618686199188,1.0081344842910767,0.0042779650539159775,11.54542064666748,0.7241642475128174,6.708747863769531,0.42166614532470703
1.0054213743758338,local_gaussian,-885.8684820485097,-1000.0,877.8107365154277,-113.05358466559541,-75.73467720317376,-763.2566963758902,-84.5506792484187,-160.20473209439461,0.4554012715816498,0.06282469630241394,0.984763503074646,0.006662486121058464,5.345712184906006,0.1517203450202942,2.133890390396118,0.3735016882419586
1.0052721157114681,local_gaussian,-908.028554610251,-1000.0,890.5575532935999,-71.96281844559597,-74.84759040805538,-718.5438626492219,-33.16905910353748,-250.24884985182683,0.48757821321487427,0.0534859336912632,0.9847837686538696,0.007706834003329277,5.3553361892700195,0.1805177479982376,2.526461124420166,0.25237277150154114
1.0052434851505447,local_gaussian,-699.225204421879,-555.9775222324522,1000.0,131.9930965620587,203.7400944519793,-541.8218171871667,280.7410978751403,-427.25416651010255,0.43529415130615234,0.05804768204689026,0.8254000544548035,0.11138235032558441,5.214667320251465,1.7927193641662598,3.239962339401245,1.2486824989318848
1.0051626659125241,local_gaussian,-964.5800255663444,-1000.0,986.2796158533552,-35.40399473116256,79.72198463082874,-942.5632816399412,40.14828272685051,-349.85074367951734,0.462689071893692,0.05741839110851288,0.9861775636672974,0.006322190631181002,6.2384934425354,0.3511458933353424,2.9247374534606934,0.43594393134117126
1.0049236760690026,local_gaussian,-1000.0,-893.7155138938742,842.8724569956989,-86.17377600627132,95.81655192762396,-706.3491003950447,362.97235820749063,-141.44324531522938,0.4602722227573395,0.06348758190870285,0.97215735912323,0.02959194965660572,5.285963535308838,0.14599405229091644,2.539860963821411,0.21311789751052856
1.0045198692988435,local_gaussian,250.16413390070332,-1000.0,735.4335810972818,-68.9360342619512,148.26767096794532,-979.6795892937978,-110.18919250083485,-967.3687355214586,0.45785579085350037,0.06216259300708771,1.0000872611999512,0.005045440513640642,11.767462730407715,0.736129105091095,5.877751350402832,0.3191841244697571
1.0040454414251554,local_gaussian,279.8210853795538,-999.4121498105088,753.7282936983199,-94.39012335015524,138.9895467758559,-962.4260415899671,-112.75223519718385,-996.5619986304533,0.5216327905654907,0.054354190826416016,1.0036227703094482,0.005655262153595686,10.813544273376465,0.6039223074913025,5.900644302368164,0.25336024165153503
1.0028344803138813,local_gaussian,217.09762731133063,-1000.0,787.9650000556787,-124.34534557676773,76.12343908155765,-1000.0,-135.61580576370585,-946.6926874189556,0.5031687021255493,0.048188649117946625,1.0027711391448975,0.0057051461189985275,9.837321281433105,0.7411236763000488,6.047266960144043,0.36818477511405945
