score,sample_mode,V3,V6,V9,V10,V11,V12,V15,V18,pred_viability_prob,unc_viability_prob,pred_detector_active_contact_fraction,unc_detector_active_contact_fraction,pred_detector_active_forward_fraction,unc_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_contact_angle_theta_sigma_deg
1.6258616118630147,local_gaussian,291.9393568863865,-996.475742907797,727.8737247398067,-125.53293552671607,111.57526767081183,-832.4844968145576,-0.7180626680523545,-945.2356601744667,0.594199001789093,0.14914335310459137,0.43900880217552185,0.06027209013700485,0.9935371279716492,0.012740695849061012,7.300014495849609,0.550085186958313,5.447728157043457,0.6105642318725586
1.6016513661225789,local_gaussian,411.4206200437502,-1000.0,950.4759016894211,-173.28481518547326,48.14251321723418,-1000.0,-51.98633343540825,-944.0128188600706,0.5076074600219727,0.1961897611618042,-0.00523447385057807,0.1626899689435959,0.8558351397514343,0.20667944848537445,6.751340389251709,1.1461197137832642,5.910459518432617,1.032146692276001
1.5558503658445844,local_gaussian,-1000.0,-944.1706222794722,942.3708261723332,-68.22154731959857,-171.82289012115547,-818.9366390647136,25.38776594966781,-378.6366031937022,0.6146659255027771,0.11875385791063309,0.5259583592414856,0.08422327786684036,0.9677835702896118,0.023084348067641258,6.74359655380249,0.4067789912223816,3.9225239753723145,0.35097536444664
1.533266243295817,axis_scan,-886.916,-794.538,545.073,16.8787,301.984,-760.983,-50.8639,-305.356,0.47844845056533813,0.3276274502277374,0.16140946745872498,0.038297124207019806,0.7404745817184448,0.09165718406438828,1.8867807388305664,1.7750141620635986,1.6217809915542603,0.42870333790779114
1.5231908822653317,local_gaussian,209.67303641900799,-983.3818508485659,833.8287205471121,-3.9920660924287006,189.89585271847693,-1000.0,-74.33720955984646,-939.2119363866585,0.5200764536857605,0.2714909315109253,0.08111709356307983,0.04305607080459595,0.9744793176651001,0.019263677299022675,12.638784408569336,1.0545395612716675,4.894974231719971,0.8249378204345703
