loss,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,pred_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_active_contact_fraction,unc_detector_active_forward_fraction,unc_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_sigma_deg
0.009108343161642551,-711.15283203125,-728.9149169921875,866.25244140625,-144.1226806640625,-146.7752685546875,-920.1376342773438,-221.89019775390625,-18.01470947265625,0.6500501036643982,1.0004973411560059,4.498492240905762,2.014420986175537,0.013727111741900444,0.005950372200459242,0.00396696338430047,0.08304473757743835
0.011183847673237324,-695.97314453125,-687.6141967773438,962.196533203125,-171.53607177734375,-196.35693359375,-991.5867309570312,-227.0330810546875,-40.4195556640625,0.6523191332817078,0.9998122453689575,4.468932151794434,2.0341198444366455,0.018774647265672684,0.005073045380413532,0.03963322564959526,0.052671246230602264
0.011740447022020817,-921.7990112304688,-886.6959228515625,771.138916015625,28.54150390625,-292.58245849609375,-840.1122436523438,-39.9288330078125,-14.88861083984375,0.6520965695381165,1.0033403635025024,4.506509304046631,1.9683996438980103,0.011827638372778893,0.008859150111675262,0.005403338465839624,0.11925284564495087
0.012032780796289444,-900.6680297851562,-877.9820556640625,764.7381591796875,33.0140380859375,-294.4510498046875,-832.565673828125,-13.7296142578125,-48.17626953125,0.6524717211723328,1.0036909580230713,4.505825996398926,1.984645128250122,0.018038729205727577,0.00840216875076294,0.010020646266639233,0.1287619173526764
0.01220727525651455,-924.6399536132812,-887.53857421875,771.481201171875,27.63525390625,-292.3126220703125,-841.9588623046875,-43.37744140625,-7.51422119140625,0.6541005969047546,1.0032627582550049,4.492706775665283,1.9682300090789795,0.012084069661796093,0.009004369378089905,0.013485118746757507,0.11617723852396011
0.01234919112175703,-900.058837890625,-879.4425659179688,764.746337890625,33.6610107421875,-293.35113525390625,-830.6323852539062,-8.932861328125,-54.7197265625,0.6542960405349731,1.0037626028060913,4.488466739654541,1.988033652305603,0.018447570502758026,0.008245095610618591,0.011905192397534847,0.12942402064800262
0.012483240105211735,-955.3065185546875,-905.781494140625,770.4638671875,18.43389892578125,-287.91583251953125,-850.1949462890625,-68.7752685546875,31.634033203125,0.6501898765563965,1.0010719299316406,4.49506139755249,1.981451392173767,0.015350304543972015,0.00921333022415638,0.002317611128091812,0.1350424736738205
0.012511010281741619,-910.6029052734375,-883.1177368164062,769.1083984375,30.7177734375,-293.55029296875,-834.7417602539062,-25.36859130859375,-37.37445068359375,0.6465684175491333,1.0033890008926392,4.520389080047607,1.96809983253479,0.014142081141471863,0.00829081330448389,0.014652376994490623,0.1267397403717041
0.012656844221055508,-907.1488037109375,-908.2116088867188,642.02685546875,20.7630615234375,-278.32867431640625,-815.5590209960938,71.1622314453125,-187.93829345703125,0.6559642553329468,0.9990226030349731,4.486993789672852,2.024350881576538,0.04544118046760559,0.011496531777083874,0.008159367367625237,0.10537363588809967
0.012904227711260319,-883.7670288085938,-878.2523193359375,752.1435546875,37.33984375,-292.4525146484375,-820.0598754882812,21.7802734375,-96.8438720703125,0.6499759554862976,1.002921223640442,4.5031633377075195,2.012876033782959,0.025805607438087463,0.007268899120390415,0.01079859770834446,0.15433134138584137
0.013016141951084137,-886.042236328125,-875.4126586914062,756.192138671875,36.1123046875,-294.1456298828125,-824.4197998046875,13.53826904296875,-80.19622802734375,0.6533420085906982,1.003286600112915,4.490058898925781,2.0060532093048096,0.025540539994835854,0.007726629264652729,0.013207751326262951,0.14885906875133514
0.013172278180718422,-907.353515625,-880.6123046875,768.106689453125,30.655029296875,-294.658203125,-834.8306884765625,-23.70880126953125,-37.852294921875,0.6443920135498047,1.0032587051391602,4.523523330688477,1.9643770456314087,0.015553629957139492,0.008264129981398582,0.019521117210388184,0.12711100280284882
0.013270709663629532,-889.6882934570312,-872.7329711914062,758.0333251953125,34.2415771484375,-296.157958984375,-829.1260986328125,3.99029541015625,-63.29388427734375,0.6552574038505554,1.0033817291259766,4.485513687133789,1.9939849376678467,0.025273596867918968,0.008189752697944641,0.016638794913887978,0.14251208305358887
0.013300873339176178,-902.839599609375,-878.9456787109375,764.2109375,34.1322021484375,-293.70782470703125,-831.629150390625,-16.4888916015625,-42.60797119140625,0.657688558101654,1.0037267208099365,4.495588779449463,1.9843870401382446,0.017719773575663567,0.008474874310195446,0.020878354087471962,0.12616972625255585
0.013303527608513832,-880.2909545898438,-867.0931396484375,746.7017822265625,33.514892578125,-299.13385009765625,-827.6759033203125,14.46697998046875,-73.9473876953125,0.6520131230354309,1.002579927444458,4.495909690856934,1.9940427541732788,0.03238222002983093,0.008581642061471939,0.006194822955876589,0.16285619139671326
0.013509529642760754,-884.7200317382812,-863.7463989257812,755.12451171875,31.643310546875,-300.57098388671875,-834.1932373046875,-0.6485595703125,-50.7091064453125,0.647883415222168,1.0028789043426514,4.4993577003479,1.979705810546875,0.030665162950754166,0.0087281484156847,0.018415920436382294,0.1525561809539795
