loss,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,pred_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_active_contact_fraction,unc_detector_active_forward_fraction,unc_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_sigma_deg,pred_viability_prob,unc_viability_prob
0.01235928013920784,-868.8861083984375,-939.6798706054688,921.8538818359375,42.233154296875,-124.9461669921875,-866.0501098632812,-53.6461181640625,-253.7386474609375,0.49968281388282776,0.9995018839836121,5.012836456298828,2.5119831562042236,0.017701800912618637,0.002481675473973155,0.08274606615304947,0.04197617247700691,0.9849300384521484,0.013952319510281086
0.013026592321693897,-871.8935546875,-937.6591796875,926.6663818359375,38.0662841796875,-125.7608642578125,-874.6666870117188,-56.72064208984375,-219.671630859375,0.4998970627784729,0.9995746612548828,5.017664432525635,2.5084948539733887,0.01896785758435726,0.0024493136443197727,0.08674599230289459,0.05254923924803734,0.9865759015083313,0.013620512560009956
0.013191388919949532,-858.9131469726562,-959.9833374023438,899.7578125,-73.1680908203125,-57.10723876953125,-701.8480224609375,219.4825439453125,-427.881103515625,0.4998819828033447,1.0013436079025269,4.987002849578857,2.495892286300659,0.049018919467926025,0.004069291055202484,0.004782042466104031,0.12460274249315262,0.9663389325141907,0.055736150592565536
0.013506865128874779,-857.2498779296875,-960.9209594726562,900.1756591796875,-73.45751953125,-57.163330078125,-701.8657836914062,213.5855712890625,-428.19415283203125,0.49722057580947876,1.0013744831085205,4.988399505615234,2.4867684841156006,0.04815243184566498,0.004004527814686298,0.0035089836455881596,0.13046202063560486,0.9671538472175598,0.054220013320446014
0.013910799287259579,-831.821044921875,-999.9838256835938,908.67578125,-85.42462158203125,-89.7786865234375,-741.3298950195312,-434.92877197265625,-274.56805419921875,0.5009599328041077,0.9949728846549988,4.9967169761657715,2.4911274909973145,0.026006337255239487,0.009026733227074146,0.028314098715782166,0.12330400198698044,0.9886671900749207,0.013717802241444588
0.013958834111690521,-866.3592529296875,-943.423828125,902.9530029296875,41.3480224609375,-125.48785400390625,-871.2925415039062,-48.65118408203125,-260.92431640625,0.500012218952179,0.9996148943901062,5.010714530944824,2.531949520111084,0.017367230728268623,0.0024306667037308216,0.11319791525602341,0.05008680745959282,0.9842013716697693,0.0136796273291111
0.015284392051398754,-770.0450439453125,-755.1910400390625,908.8590087890625,197.9354248046875,47.677001953125,-449.75201416015625,-338.603271484375,-174.83807373046875,0.4998982846736908,1.0054527521133423,4.971095561981201,2.483438491821289,0.06723177433013916,0.007103614509105682,0.031702589243650436,0.18019482493400574,0.9336610436439514,0.10182984173297882
0.015672093257308006,-745.729736328125,-791.580810546875,392.90087890625,222.2650146484375,205.0621337890625,-335.0147705078125,-821.826171875,-444.22119140625,0.5017999410629272,0.9884654879570007,5.05961799621582,2.5033066272735596,0.06186683103442192,0.01897254027426243,0.001822695485316217,0.1953844279050827,0.7870786786079407,0.34044286608695984
0.01881328411400318,-491.50042724609375,-687.3634033203125,935.4100341796875,271.9599609375,280.5003662109375,-183.98828125,-537.9195556640625,-101.2889404296875,0.49823904037475586,1.0011837482452393,4.983377933502197,2.470261335372925,0.07125499844551086,0.010873052291572094,0.0020307060331106186,0.3110164701938629,0.9932589530944824,0.0068342601880431175
0.019185783341526985,-468.426025390625,-749.4191284179688,969.0565185546875,268.3702392578125,290.02197265625,-195.06207275390625,-582.1030883789062,-135.1431884765625,0.49995535612106323,1.0003013610839844,4.976055145263672,2.4744186401367188,0.05158193036913872,0.01354173943400383,0.0037088701501488686,0.32357823848724365,0.9841898083686829,0.02253541722893715
