loss,V3,V6,V9,V10,V11,V12,V15,V18,pred_detector_active_contact_fraction,pred_detector_active_forward_fraction,pred_detector_contact_angle_theta_mean_deg,pred_detector_contact_angle_theta_sigma_deg,unc_detector_active_contact_fraction,unc_detector_active_forward_fraction,unc_detector_contact_angle_theta_mean_deg,unc_detector_contact_angle_theta_sigma_deg
0.01214921660721302,-780.989990234375,-999.9606323242188,873.333251953125,-77.131103515625,-57.223876953125,-727.1923217773438,-94.4276123046875,-151.048095703125,0.6499635577201843,1.0033055543899536,4.4890642166137695,2.024575710296631,0.02637908048927784,0.004825531505048275,0.019512224942445755,0.10793974250555038
0.012240180745720863,-780.033447265625,-999.971923828125,874.48974609375,-80.4876708984375,-61.01812744140625,-734.21435546875,-91.3895263671875,-142.19561767578125,0.6498740911483765,1.0032336711883545,4.487496376037598,2.025569438934326,0.026901094242930412,0.004834779072552919,0.017432916909456253,0.11071720719337463
0.01225306186825037,-779.9871826171875,-999.975830078125,874.315673828125,-80.93890380859375,-61.52001953125,-735.1900634765625,-91.0001220703125,-141.11724853515625,0.649854302406311,1.0032241344451904,4.487220287322998,2.025832414627075,0.02695525623857975,0.004834791179746389,0.0170721635222435,0.11117640882730484
0.012581898830831051,-773.9890747070312,-999.93603515625,892.855224609375,-87.87396240234375,-69.76422119140625,-748.537353515625,-89.64404296875,-111.46990966796875,0.650027334690094,1.0030200481414795,4.4863691329956055,2.0242786407470703,0.029719039797782898,0.004800235386937857,0.013460411690175533,0.11797062307596207
0.01374281570315361,-797.0514526367188,-756.7977905273438,916.676025390625,-139.71905517578125,-123.90020751953125,-886.1763305664062,-262.9888916015625,113.5181884765625,0.6496221423149109,1.003312349319458,4.476677417755127,2.0381295680999756,0.0323171466588974,0.005515256896615028,0.03403272107243538,0.12974520027637482
0.017798203974962234,-791.8474731445312,-920.5740966796875,704.1192626953125,-72.34539794921875,-125.988525390625,-776.818359375,-976.4865112304688,-374.936767578125,0.6471692323684692,0.9985334277153015,4.442800045013428,2.070530652999878,0.08826226741075516,0.008502237498760223,0.020514458417892456,0.1041705533862114
0.018123626708984375,-731.7364501953125,-743.9766235351562,982.299560546875,80.1552734375,105.4737548828125,-361.64190673828125,-480.58099365234375,-119.30029296875,0.6511560678482056,0.9989181756973267,4.532989501953125,1.966022253036499,0.0858340635895729,0.004854098428040743,0.23185482621192932,0.02216692827641964
0.0182503554970026,-793.6012573242188,-918.4847412109375,683.696044921875,-75.73980712890625,-129.1712646484375,-785.903564453125,-956.8892211914062,-367.661376953125,0.6475452184677124,0.9983118176460266,4.4390106201171875,2.08640718460083,0.09135942161083221,0.010009190067648888,0.0093639912083745,0.10685136914253235
0.01904205232858658,-747.4752807617188,-791.9259033203125,960.21533203125,50.1866455078125,92.877685546875,-417.9375,-500.007568359375,-66.6163330078125,0.6501365900039673,1.0009994506835938,4.533202648162842,1.9381237030029297,0.05781972035765648,0.0044007254764437675,0.21972806751728058,0.06341547518968582
0.020198805257678032,-803.5819091796875,-879.087890625,812.5484619140625,-67.36962890625,-70.176025390625,-707.590087890625,-849.4746704101562,-310.3494873046875,0.6491225957870483,1.000996470451355,4.445498466491699,2.1027255058288574,0.0722644254565239,0.003745845053344965,0.035558510571718216,0.16207483410835266
